Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-03-30,18.042619705200195,18.373949414718012,17.994168298006485,18.320081838676895,731038000
2012-04-02,18.61680030822754,18.621012704152033,18.067591309790892,18.111227617210194,598351600
2012-04-03,18.93850326538086,19.025475355345627,18.73356638873358,18.8777136075997,834559600
2012-04-04,18.787734985351562,18.83437992727724,18.567750155528273,18.7889387568949,572980800
2012-04-05,19.06970977783203,19.09920137169435,18.760346976144643,18.868082098922113,641298000
2012-04-09,19.146442413330078,19.255080738171507,18.81752042203293,18.84249746514733,597536800
2012-04-10,18.912023544311523,19.3802794530932,18.838595082850834,19.25779850362162,889725200
2012-04-11,18.844615936279297,19.165714415027495,18.758547060141723,19.145552443687965,696614800
2012-04-12,18.74138832092285,18.998990578569234,18.673075499467927,18.80849737097983,614336800
2012-04-13,18.213552474975586,18.799475935806086,18.16179189538685,18.781719900182402,859644800
2012-04-16,17.458200454711914,18.36552114645476,17.40162479999753,18.358901206628374,1050786800
2012-04-17,18.348060607910156,18.357088087521202,17.21082478803203,17.42238313788433,1025528000
2012-04-18,18.307138442993164,18.665553738859174,18.13771043308242,18.469041676368125,954531200
2012-04-19,17.67818260192871,18.198501161977667,17.590308892780744,18.06277874281519,834719200
2012-04-20,17.243032455444336,17.89425845414093,17.16599267694601,17.79675455757399,1030985200
2012-04-23,17.20451545715332,17.35408210795553,16.750704697440252,17.171714681581957,966529200
2012-04-24,16.8608455657959,17.08383906426393,16.70195090551337,16.930963262868765,1076149200
2012-04-25,18.357097625732422,18.59784714788582,18.23672366824165,18.52682622367533,905777600
2012-04-26,18.287878036499023,18.498232665593694,18.120256487841363,18.485592262508316,536068400
2012-04-27,18.14642906188965,18.242128039589087,18.071195795534987,18.20872460432995,406722400
2012-04-30,17.57404899597168,18.007999524935773,17.544557415296627,17.989942963143715,506144800
2012-05-01,17.51838493347168,17.95865345938216,17.491300881494446,17.60174409107334,610999200
2012-05-02,17.634248733520508,17.67698182387444,17.4199821995066,17.461511518200254,427389200
2012-05-03,17.509056091308594,17.797353719503363,17.463314384804868,17.770269666307733,390549600
2012-05-04,17.010408401489258,17.404935309488792,17.008000858244486,17.36641622474417,529992400
2012-05-07,17.1377010345459,17.236709221859954,16.88942841004261,16.897554268672888,460118400
2012-05-08,17.098583221435547,17.1984930550081,16.814198996853186,17.140713622421163,497252000
2012-05-09,17.128673553466797,17.273124525853866,16.877994969836877,16.963761679985367,480704000
2012-05-10,17.16900062561035,17.330302806154332,17.106407716564622,17.291181032621974,333200000
2012-05-11,17.05434226989746,17.287869102152325,16.983321363809203,17.00288224744804,399546000
2012-05-14,16.798847198486328,17.078416281371734,16.78018954499071,16.92975452836188,352626400
2012-05-15,16.646873474121094,16.94931419230604,16.604140395209082,16.896049319565368,476336000
2012-05-16,16.43351936340332,16.75883191785548,16.281847304846018,16.673365712519573,560896000
2012-05-17,15.953218460083008,16.476245109884008,15.953218460083008,16.410339827296227,717220000
2012-05-18,15.961041450500488,16.35316074781914,15.714274739036878,16.068776581418298,732292400
2012-05-21,16.890932083129883,16.898757400410986,16.071483629214246,16.085027262142535,631106000
2012-05-22,16.761234283447266,17.270116286667747,16.629123159029245,17.139810016116726,694870400
2012-05-23,17.170198440551758,17.237608013488405,16.648676275012278,16.777174417372233,584897600
2012-05-24,17.01251220703125,17.348959079998163,16.889428590733925,17.329999278715132,496230000
2012-05-25,16.921327590942383,17.028461637157875,16.806369834301194,16.990543642072936,328507200
2012-05-29,17.221664428710938,17.2737271487778,17.0122145983549,17.18043726024903,380508800
2012-05-30,17.429311752319336,17.453988267656776,17.04983117579655,17.129278497841348,529429600
2012-05-31,17.385976791381836,17.499428648564336,17.197290012772704,17.476556988160542,491674400
2012-06-01,16.882204055786133,17.233096145879905,16.868060948856566,17.1280691123867,520987600
2012-06-04,16.981517791748047,17.07811845496331,16.50634140193299,16.89755753408611,556995600
2012-06-05,16.937580108642578,17.047121713201456,16.80215982635538,16.89063462507257,388214400
2012-06-06,17.197282791137695,17.269205301496818,17.01792411236922,17.086236916615263,401455600
2012-06-07,17.20511245727539,17.37363564737499,17.168398229759486,17.372734024120025,379766800
2012-06-08,17.463916778564453,17.47174209691918,17.12325747909746,17.201501019615343,347516400
2012-06-11,17.188560485839844,17.710081194039375,17.172308768095053,17.6866084549509,591264800
2012-06-12,17.338727951049805,17.352570519902777,17.05404321968996,17.287570072359575,435380400
2012-06-13,17.218358993530273,17.408550126614784,17.16479194914333,17.28937992636733,293580000
2012-06-14,17.199392318725586,17.258677657594994,17.070894143204395,17.1906653779844,345573200
2012-06-15,17.27763557434082,17.292381371765476,17.139806163840436,17.183442474017745,335255200
2012-06-18,17.62822914123535,17.691726888292266,17.16448778041789,17.18224381346061,440412000
2012-06-19,17.677276611328125,17.755217981325544,17.54757308149264,17.556600561599772,361404400
2012-06-20,17.62701988220215,17.732647985929162,17.478356558940146,17.701349936662087,358943200
2012-06-21,17.38416862487793,17.701655719217158,17.377246537062966,17.617996011968476,326351200
2012-06-22,17.517484664916992,17.520192749138307,17.316459635598154,17.425398551190725,284471600
2012-06-25,17.176523208618164,17.448268586520527,17.164485494120026,17.37303367449291,304382400
2012-06-26,17.214441299438477,17.288470833247892,17.073000564072416,17.19337449536627,276536400
2012-06-27,17.288772583007812,17.356182182105677,17.21113172940128,17.303818923678584,202997200
2012-06-28,17.12476348876953,17.273727414467487,17.021242343602932,17.203609726438415,282836400
2012-06-29,17.574663162231445,17.574663162231445,17.281249868384286,17.39410064073422,421500800
2012-07-02,17.83106231689453,17.8596506899461,17.56262765126644,17.596633800659188,400092000
2012-07-03,18.038406372070312,18.05616240638866,17.875601473408658,17.902082843562834,241712800
2012-07-05,18.355287551879883,18.487699188898997,18.045624195877863,18.07300878930371,484383200
2012-07-06,18.233108520507812,18.310148287116352,18.10370710591541,18.269522205540664,418930400
2012-07-09,18.474163055419922,18.47446359656694,18.179848092377256,18.21565909685787,379405600
2012-07-10,18.3032283782959,18.654118931951963,18.215955747920354,18.59694058914929,511957600
2012-07-11,18.18947410583496,18.286675840669165,17.972499519036738,18.24033144209643,469322000
2012-07-12,18.023054122924805,18.160581382187598,17.83587169775086,18.063379659171463,428041600
2012-07-13,18.205726623535156,18.272533539005014,18.056161612937093,18.14493856628399,311427200
2012-07-16,18.264108657836914,18.405848348490924,18.207230849733623,18.210241082414534,301260400
2012-07-17,18.265012741088867,18.402239499885773,18.15095657844083,18.380872150520496,293624800
2012-07-18,18.244548797607422,18.307143319136298,18.163295011052995,18.254479512387174,252700000
2012-07-19,18.487098693847656,18.51809460238582,18.23671906119953,18.395613673536662,436861600
2012-07-20,18.185558319091797,18.490707092210556,18.167501750725577,18.448274558342735,397471200
2012-07-23,18.171417236328125,18.23371120426044,17.68630858615552,17.8876341403603,487975600
2012-07-24,18.083845138549805,18.3474646528696,18.01131831173038,18.278248599273482,565132400
2012-07-25,17.30291175842285,17.478356984538987,17.15334680855299,17.287564881575328,877312800
2012-07-26,17.300207138061523,17.46632276918488,17.164184184664865,17.447062426850085,406632800
2012-07-27,17.609575271606445,17.629738852205428,17.201205709869104,17.304125793911638,403936400
2012-07-30,17.906593322753906,18.03930550603345,17.68961713984558,17.782908621563145,379142400
2012-07-31,18.379962921142578,18.408252350309503,18.138011318260244,18.15335819697374,462327600
2012-08-01,18.26110076904297,18.549699029405875,18.146443514769956,18.53495322674044,384501600
2012-08-02,18.29059600830078,18.377867069839656,18.0636906054308,18.141633639103308,332158400
2012-08-03,18.52863121032715,18.597244585640684,18.404043258150974,18.46633723423906,344920800
2012-08-06,18.734766006469727,18.80458313152723,18.515383920316115,18.576472498466607,302103200
2012-08-07,18.6854190826416,18.808501116456213,18.599049673018094,18.741392053035312,290446800
2012-08-08,18.653825759887695,18.774802432963988,18.570767100546593,18.639681037347813,244706000
2012-08-09,18.76020622253418,18.790429727068023,18.67165337184043,18.67316414354904,221642400
2012-08-10,18.789520263671875,18.791332866680577,18.698852989577627,18.699154821067054,194938800
2012-08-13,19.04036521911621,19.04036521911621,18.836361075472574,18.840593171623674,278832400
2012-08-14,19.091442108154297,19.300585469448453,19.046712948762565,19.096883144395257,340169200
2012-08-15,19.06545066833496,19.16125713154057,18.972365530279962,19.079656114746886,257342400
2012-08-16,19.23198890686035,19.244681974280283,19.05548683304242,19.07694592909379,254534000
2012-08-17,19.587705612182617,19.590123492347495,19.306634306340488,19.34259906323889,442761200
2012-08-20,20.102705001831055,20.102705001831055,19.641806632613836,19.64513162172463,613384800
2012-08-21,19.827978134155273,20.39677238712516,19.654801083869245,20.274067379139066,812719600
2012-08-22,20.215124130249023,20.219052780666086,19.587698966969796,19.778404761578198,565322800
2012-08-23,20.02654457092285,20.246263415363977,19.981813780293535,20.131719147771147,420128800
2012-08-24,20.04436492919922,20.233559951753538,19.812556801006963,19.932238599800474,437340400
2012-08-27,20.420944213867188,20.57779971098611,20.356266742936416,20.551203035934396,427008400
2012-08-28,20.39434814453125,20.433637881352297,20.269527126636994,20.399787566644754,267416800
2012-08-29,20.354150772094727,20.481086220816277,20.327857542440796,20.40794778525406,202806800
2012-08-30,20.064014434814453,20.296126062149952,20.033187273238145,20.268623888942,302699600
2012-08-31,20.10541343688965,20.20696112989214,19.863932202981417,20.166160631056954,338321200
2012-09-04,20.39948844909668,20.40462604045889,20.083056078315757,20.121136880391976,367892000
2012-09-05,20.2562313079834,20.441194265113854,20.237190101591548,20.41762074478216,336375200
2012-09-06,20.438779830932617,20.499830497371413,20.2734617152214,20.345089396708143,391196400
2012-09-07,20.56480598449707,20.626460302448592,20.423665082383007,20.492571425324222,329666400
2012-09-10,20.029863357543945,20.65094050059658,20.01052031893748,20.565108994924355,487998000
2012-09-11,19.964876174926758,20.252293859038886,19.84126413516687,20.101483103072038,503983200
2012-09-12,20.242931365966797,20.246256354115282,19.826160242273144,20.154076706950196,712233200
2012-09-13,20.641576766967773,20.717738383422653,20.39344704340587,20.472026540194946,598360000
2012-09-14,20.892414093017578,21.064683931799653,20.789957683794587,20.8525207046981,600474000
2012-09-17,21.149314880371094,21.14991854326269,20.99306303576224,21.13631837341088,398031200
2012-09-18,21.213693618774414,21.226386683034352,21.047770218495547,21.152341118064285,373503200
2012-09-19,21.21942710876465,21.27654748675908,21.142963697344996,21.163817501738677,326874800
2012-09-20,21.116670608520508,21.157774557956984,20.963138496121744,21.130572607911713,336568400
2012-09-21,21.158679962158203,21.30918891765757,21.136617216440108,21.228796849768102,571589200
2012-09-24,20.877607345581055,21.008473050123303,20.642172392482184,20.75883265207418,639766400
2012-09-25,20.35626792907715,20.937755082197974,20.33994643412666,20.80114649372591,518789600
2012-09-26,20.103609085083008,20.33058152361925,19.98332197284888,20.211201519928355,576503200
2012-09-27,20.591402053833008,20.61709162324759,19.957630240003358,20.07670839931227,594090000
2012-09-28,20.161632537841797,20.58505361150048,20.151053911157344,20.51372777793534,535110800
2012-10-01,19.92860984802246,20.453278313692163,19.841265983212534,20.284331836375387,543594800
2012-10-02,19.986635208129883,20.138958346944296,19.66446011594245,20.0017461438479,627992400
2012-10-03,20.29310417175293,20.305497017522598,20.026540160440007,20.09393735605843,424281200
2012-10-04,20.152563095092773,20.37772286759762,20.114785747206238,20.287054004526556,370725600
2012-10-05,19.723093032836914,20.12837988887461,19.683501477050488,20.104202714341408,594006000
2012-10-08,19.287290573120117,19.571083194521275,19.22503096814408,19.550531213857084,637994000
2012-10-09,19.21717643737793,19.35741027399723,18.845436199129917,19.30180063824938,838597200
2012-10-10,19.370094299316406,19.493101084005264,19.251923273224666,19.334733218092882,510356000
2012-10-11,18.982942581176758,19.560199241208057,18.982942581176758,19.53904360133827,546081200
2012-10-12,19.031599044799805,19.20296179937962,18.898317081690127,19.027065117650242,460014800
2012-10-15,19.184228897094727,19.195411188031528,18.854498195012653,19.111392283235872,432502000
2012-10-16,19.638477325439453,19.653891713316238,19.07059029312239,19.20266496503794,549771600
2012-10-17,19.481924057006836,19.729146632798145,19.463488125894468,19.6106737433175,389037600
2012-10-18,19.120159149169922,19.404857278518527,19.040370716887757,19.330208052199715,476624400
2012-10-19,18.431081771850586,19.09386671942812,18.424431793441805,19.072107409008513,744086000
2012-10-22,19.16216278076172,19.20296328605168,18.458877830787554,18.509048022492905,546730800
2012-10-23,18.537460327148438,19.158237259631218,18.487291741319858,19.07058992201898,707145600
2012-10-24,18.642332077026367,18.936098007608575,18.45525307182244,18.78166037872352,558527200
2012-10-25,18.422006607055664,18.798584082122026,18.301417689612776,18.738137093616505,656325600
2012-10-26,18.25457191467285,18.556800391486114,17.861676186072998,18.418681044648988,1018432800
2012-10-31,17.992237091064453,18.192916229281522,17.76193973867487,17.978938755011736,510003200
2012-11-01,18.02911376953125,18.22435192459314,17.95748609420733,18.079887633980505,361298000
2012-11-02,17.43250846862793,18.04149760305678,17.370552338426364,18.009461514161618,599373600
2012-11-05,17.668853759765625,17.764054935972986,17.45668887880315,17.635608725240804,529135600
2012-11-06,17.6153621673584,17.853820324629005,17.53194853969852,17.838407550958383,374917200
2012-11-07,16.941354751586914,17.44352254999811,16.873041680025484,17.42227027901105,793648800
2012-11-08,16.32654571533203,17.06978007878027,16.25185875119075,17.021201609637096,1056146000
2012-11-09,16.60920524597168,16.84662683376138,16.204191186121392,16.40760946768448,929913600
2012-11-12,16.480777740478516,16.835089218446402,16.353868932569398,16.824462273844627,515802000
2012-11-13,16.48290252685547,16.713037317274665,16.28434211553213,16.361762823849745,532949200
2012-11-14,16.300134658813477,16.621049324143907,16.27888238632581,16.56184552271398,477170400
2012-11-15,15.958272933959961,16.379681536687045,15.867191523089545,16.319871307523975,789910800
2012-11-16,16.020809173583984,16.091246316994127,15.354995674849922,15.945514184321842,1266893600
2012-11-19,17.176044464111328,17.229782373226623,16.391216748551752,16.416415615414365,823317600
2012-11-20,17.02970314025879,17.364888097445373,16.83751983803599,17.363673635695505,642754000
2012-11-21,17.05368423461914,17.225829678920558,16.898842838445074,17.131104932706172,373002000
2012-11-23,17.35122299194336,17.3664045734935,17.081012567702416,17.219761164821623,272826400
2012-11-26,17.898630142211914,17.91289885030776,17.418321106044292,17.48481166432682,630579600
2012-11-27,17.75441551208496,17.92565135790843,17.612326745191133,17.89923641226742,533330000
2012-11-28,17.698551177978516,17.785382748253266,17.374296423870845,17.52640408758974,520864400
2012-11-29,17.893465042114258,18.041929308311136,17.768683585262547,17.91957677439514,514698800
2012-11-30,17.76959228515625,17.864318653246958,17.690653915321295,17.815436987085295,391319600
2012-12-03,17.797224044799805,18.052256132384425,17.77627498625337,18.023717093725303,364280000
2012-12-04,17.48328971862793,17.66393640004579,17.3703480468526,17.66393640004579,557068400
2012-12-05,16.358123779296875,17.282914612517736,16.357515737633936,17.27259249724767,1044638000
2012-12-06,16.61467170715332,16.798960196449762,15.746046185720525,16.059067619923148,1177212400
2012-12-07,16.189918518066406,16.85633840527979,16.09124555567098,16.80168926347426,787040800
2012-12-10,16.08578109741211,16.34961594346977,15.835606915198417,15.939440931962846,630484400
2012-12-11,16.437057495117188,16.68510599400713,16.315006542986563,16.387872613659955,592345600
2012-12-12,16.364498138427734,16.637745556599604,16.281613147701893,16.63076199591538,487144000
2012-12-13,16.08184051513672,16.323210372194083,15.963736115608292,16.12616756622622,625259600
2012-12-14,15.47765064239502,15.730860143157447,15.349832241460724,15.628240597594457,1009579200
2012-12-17,15.752126693725586,15.787649312878365,15.217776219604868,15.451554552032682,757607200
2012-12-18,16.209651947021484,16.240011858536974,15.795225534708093,15.939439978737726,625685200
2012-12-19,15.979212760925293,16.203580036000844,15.954620323988918,16.135875031931796,449369200
2012-12-20,15.840163230895996,16.097319377300884,15.753634874414491,16.091247069701836,481689600
2012-12-21,15.767293930053711,15.77761604013487,15.491312875924947,15.559017875696993,596268400
2012-12-24,15.79279899597168,15.916670826256018,15.748471961882025,15.79826488345124,175753200
2012-12-26,15.575119018554688,15.77125058532708,15.51804092385043,15.757283461078956,302436400
2012-12-27,15.637656211853027,15.673785225939152,15.321902702873775,15.591506674158058,455120400
2012-12-28,15.471585273742676,15.62005120436842,15.426955017960124,15.492839166305718,354278400
2012-12-31,16.157135009765625,16.25520159436144,15.453674557826567,15.50012569976372,659492400
2013-01-02,16.66901397705078,16.85026872180012,16.444345067820528,16.814442915480573,560518000
2013-01-03,16.458620071411133,16.6884517464194,16.42522317550549,16.63410578535374,352965200
2013-01-04,16.000165939331055,16.353262965451975,15.96464334110333,16.302863617236145,594333600
2013-01-07,15.90605354309082,16.070001064345732,15.641913708031577,15.848367403328123,484156400
2013-01-08,15.94884967803955,16.148624496773678,15.825585916798502,16.06725721580397,458707200
2013-01-09,15.699591636657715,15.939745313970937,15.665889925218623,15.863539072165507,407604400
2013-01-10,15.894205093383789,16.05238342804348,15.65162087696584,16.047222372225967,601146000
2013-01-11,15.796746253967285,15.949157109576626,15.757883488270032,15.817998518236056,350506800
2013-01-14,15.233549118041992,15.408123452510225,15.135179384574428,15.26178331348062,734207600
2013-01-15,14.752942085266113,15.149758085158753,14.675824585282891,15.128809028162827,876772400
2013-01-16,15.365321159362793,15.467031113132233,14.952718731485382,15.017690001851749,690804800
2013-01-17,15.261785507202148,15.506798624849445,15.242052537129302,15.493439550040064,453678400
2013-01-18,15.180423736572266,15.247823926427802,15.071123808791956,15.135488655224437,472922800
2013-01-22,15.325241088867188,15.419662623367689,15.078103873791589,15.318865572001219,461546400
2013-01-23,15.605779647827148,15.635533149347014,15.325245475322538,15.447902866574488,861509600
2013-01-24,13.67756175994873,14.139957073388176,13.669970158800231,13.965989095937331,1460852400
2013-01-25,13.355131149291992,13.851530668581463,13.206970048398809,13.71369330400183,1208026400
2013-01-28,13.657217979431152,13.759837544760067,13.233077431502315,13.292888444728472,785517600
2013-01-29,13.913466453552246,13.972063831075411,13.726747407478541,13.920450014386587,571158000
2013-01-30,13.869741439819336,14.044923833406989,13.79900109617718,13.87490249496312,417155200
2013-01-31,13.829059600830078,13.944126986033895,13.813576433379309,13.87429788461649,319334400
2013-02-01,13.77228832244873,13.950202918022581,13.612287443331322,13.938969552018758,539484400
2013-02-04,13.429207801818848,13.842722207698909,13.419492109964668,13.78108950358189,477117200
2013-02-05,13.900407791137695,13.958093898616124,13.426171139844,13.481731534448823,573347600
2013-02-06,13.88553524017334,14.163335675706003,13.74071269699343,13.858817080511477,593706400
2013-02-07,14.298405647277832,14.352761716382314,13.867821882485673,14.146633012427339,704580800
2013-02-08,14.504839897155762,14.62179945820989,14.299319531746042,14.474912992807393,633158400
2013-02-11,14.656000137329102,14.808995923209183,14.452009561574718,14.551255977815313,517490400
2013-02-12,14.2886323928833,14.7308199401238,14.283746234511982,14.643175697508747,609053200
2013-02-13,14.26145076751709,14.4639164306438,14.14571276769873,14.267558464291879,475207600
2013-02-14,14.24863052368164,14.40284625297534,14.170148630629985,14.185417062589373,355275200
2013-02-15,14.052270889282227,14.357649279114629,14.044941651360418,14.317643447734579,391745200
2013-02-19,14.047076225280762,14.13075086480598,13.8595756219023,14.080974353814105,435783600
2013-02-20,13.706888198852539,13.97684193675787,13.705360051126108,13.97684193675787,476302400
2013-02-21,13.621685981750488,13.71665945863516,13.52274372449698,13.619853672424666,447182400
2013-02-22,13.766740798950195,13.790864981639587,13.638176616723584,13.719102387893063,330654800
2013-02-25,13.522133827209473,13.89835904044874,13.515109567040708,13.859576382725685,372579200
2013-02-26,13.710551261901855,13.789033136550902,13.365168713300346,13.55328090455684,501499600
2013-02-27,13.576181411743164,13.816513956924505,13.456473827952783,13.694056686672669,587350400
2013-02-28,13.479379653930664,13.6769583604737,13.479379653930664,13.560304604248792,322515200
2013-03-01,13.145601272583008,13.381047693799506,13.130637822512101,13.375549950999613,552448400
2013-03-04,12.827400207519531,13.076282797511162,12.795335199152666,13.064067400905301,582755600
2013-03-05,13.166062355041504,13.289740380703423,12.848775202934286,12.871067892050357,638433600
2013-03-06,12.9987154006958,13.291573390097648,12.961153467495144,13.268974908566054,460250000
2013-03-07,13.14896011352539,13.192629739823953,12.858240256758108,12.96329019995293,468473600
2013-03-08,13.183773040771484,13.297067966159819,13.088800390952839,13.125140780412238,391482000
2013-03-11,13.371580123901367,13.406393996533845,12.982833775030683,13.123613335734866,474236000
2013-03-12,13.083305358886719,13.40242564235424,13.057043073405518,13.302261843294676,465911600
2013-03-13,13.08086109161377,13.268668299723052,12.989553870511905,13.083915755728437,405549200
2013-03-14,13.207592964172363,13.272942875321156,13.144989478039156,13.217669440988754,303875600
2013-03-15,13.548395156860352,13.565801686578205,13.35264712637357,13.373413297356183,643960800
2013-03-18,13.91667652130127,13.969811024204647,13.473267626768632,13.480901838189464,606197200
2013-03-19,13.879118919372559,14.077003404826668,13.696196252598599,14.032111425211472,526775200
2013-03-20,13.805525779724121,13.975011564973661,13.729486969352164,13.968598889047474,308660800
2013-03-21,13.825372695922852,13.985696086380168,13.745059327564793,13.748723946078359,383255600
2013-03-22,14.105709075927734,14.111510164898727,13.836976931906296,13.881867281618572,395105200
2013-03-25,14.156709671020508,14.351236185684701,14.101742019101916,14.190606172251105,501135600
2013-03-26,14.082196235656738,14.225723051827144,14.063568165725503,14.21350765664373,294294000
2013-03-27,13.805525779724121,13.949664207586887,13.76430003657505,13.939281935220125,331237200
2013-03-28,13.51785945892334,13.79758551471335,13.486100243525293,13.736510163213033,442839600
2013-04-01,13.0979642868042,13.549618368322793,13.062235476080916,13.494649900856269,389732000
2013-04-02,13.124839782714844,13.379830109998942,13.021316319268417,13.057962514689418,529519200
2013-04-03,13.192017555236816,13.3535624657815,13.140713717660375,13.173083695192513,363216000
2013-04-04,13.061623573303223,13.28393888611155,12.986195542200784,13.246072789696747,358447600
2013-04-05,12.92359447479248,12.97703561201083,12.816100615075724,12.963292883044447,383695200
2013-04-08,13.015509605407715,13.054903027764496,12.901909703349645,12.973978081384173,300829200
2013-04-09,13.039026260375977,13.08544313518539,12.909851299226352,13.020093211654482,306614000
2013-04-10,13.305006980895996,13.346844294543018,13.009400991429771,13.073225197211526,375928000
2013-04-11,13.263480186462402,13.375247804506714,13.167895930431964,13.2448512987668,328364400
2013-04-12,13.125141143798828,13.257979887835772,13.10345922655238,13.257979887835772,238613200
2013-04-15,12.821292877197266,13.06681664789252,12.812131329479929,13.039637797387947,317520000
2013-04-16,13.016427993774414,13.027726011603884,12.84327842958416,12.873816103326186,305771200
2013-04-17,12.300620079040527,12.844193716362094,12.157398248479572,12.834115608207144,945056000
2013-04-18,11.972341537475586,12.391930608757502,11.901798848065875,12.367500631968934,666299200
2013-04-19,11.925923347473145,12.2029013269743,11.760102206193645,11.847746446492247,609274400
2013-04-22,12.174500465393066,12.282300111459385,11.948522163940007,11.99035785644276,429920400
2013-04-23,12.402314186096191,12.471023753359399,12.178776505532516,12.336962629727715,664238400
2013-04-24,12.381851196289062,12.680816053512144,11.986081373636862,12.017841400200984,969651200
2013-04-25,12.471022605895996,12.640812525792706,12.428880306947006,12.558055260052841,384837600
2013-04-26,12.740365982055664,12.788310187748943,12.467052614894909,12.514691843414461,764097600
2013-04-29,13.134916305541992,13.241798582917937,12.825873285113524,12.839615199010765,640326400
2013-04-30,13.521519660949707,13.596948490945675,13.194460254087197,13.286989819151762,691538400
2013-05-01,13.414947509765625,13.587180532223673,13.265312972019123,13.572827848306092,506909200
2013-05-02,13.605196952819824,13.698946444668248,13.455866595467482,13.490984634695646,421828400
2013-05-03,13.741395950317383,13.840644005407583,13.716048595585448,13.782010103894102,361300800
2013-05-06,14.069070816040039,14.114571140350584,13.873627686726188,13.916379953885464,496641600
2013-05-07,14.006462097167969,14.222974671453947,13.854994462133764,14.199155466836137,483753200
2013-05-08,14.164644241333008,14.211367708754901,13.919426358872164,14.018062796781898,472598000
2013-05-09,14.041071891784668,14.232581454413733,14.004491782448504,14.134521742055847,398487600
2013-05-10,13.924259185791016,14.131446852072683,13.84771709716691,14.077958996258898,334852000
2013-05-13,13.97867202758789,14.075810768996522,13.879075677663309,13.879382673516671,316948800
2013-05-14,13.6442232131958,13.992813726015964,13.59165714977644,13.951315109513063,447118000
2013-05-15,13.182817459106445,13.556308337251957,12.983316094321657,13.499747216459587,741613600
2013-05-16,13.358957290649414,13.459477102251832,12.876955686744745,13.010366742362782,603204000
2013-05-17,13.318376541137695,13.528330474872263,13.249212193709555,13.496361048818574,427904400
2013-05-20,13.615633964538574,13.703857509052808,13.221240351801317,13.276879653598025,451578400
2013-05-21,13.515114784240723,13.694021131485338,13.347275062860058,13.468697668133705,456022000
2013-05-22,13.567062377929688,13.78224262053611,13.470846286387394,13.65006041287471,443038400
2013-05-23,13.591350555419922,13.714925421006619,13.396152076641027,13.401070577262733,353021200
2013-05-24,13.68387508392334,13.699552391125293,13.536631194547274,13.551693689293378,276166800
2013-05-28,13.569831848144531,13.867086746440155,13.551696108725745,13.829892638331888,386145200
2013-05-29,13.677728652954102,13.756116019514263,13.507121869131074,13.52556624509035,330576400
2013-05-30,13.8815336227417,13.971294605096087,13.664201920952596,13.699245412234635,353519600
2013-05-31,13.824667930603027,14.051221038466347,13.81759717527283,13.909815781997512,384302800
2013-06-03,13.855097770690918,13.905510754426448,13.601800764469512,13.855404766521273,372352400
2013-06-04,13.81175422668457,13.969142948360236,13.752733866478438,13.931947201338168,292728800
2013-06-05,13.682647705078125,13.855098933452629,13.639611646948529,13.699246823266469,290589600
2013-06-06,13.478227615356445,13.740746842303762,13.342665134647696,13.693714910985754,416934000
2013-06-07,13.58120346069336,13.625161318707061,13.303313984860212,13.417974452340456,404535600
2013-06-10,13.491443634033203,13.804682799553643,13.427197780962356,13.6709647768266,450153200
2013-06-11,13.451789855957031,13.610408209293857,13.320223254618098,13.394614751767776,286112400
2013-06-12,13.285486221313477,13.563990530050251,13.264275601083709,13.510195669083606,265227200
2013-06-13,13.401376724243164,13.437649843186033,13.179742139506201,13.295017438414142,285832400
2013-06-14,13.219703674316406,13.411521075524458,13.172056114639735,13.384162328922162,271866000
2013-06-17,13.279646873474121,13.39338473548947,13.22923388482258,13.262432942495037,259414400
2013-06-18,13.272575378417969,13.368791481433478,13.224621645666756,13.266120257665563,195025600
2013-06-19,13.002988815307617,13.269196093521805,13.002988815307617,13.261203530046934,310940000
2013-06-20,12.813630104064941,13.09459205134192,12.762294487493024,12.889250405898775,357310800
2013-06-21,12.710955619812012,12.910765555800952,12.54496036755105,12.864347627651092,481118400
2013-06-24,12.374048233032227,12.562176757411187,12.236025697095734,12.52344439001421,480746000
2013-06-25,12.376814842224121,12.535432360174559,12.260002931839605,12.471186507180851,314162800
2013-06-26,12.236641883850098,12.44321397207981,12.162558204098227,12.415855224491034,367724000
2013-06-27,12.104766845703125,12.338697685376674,12.097389915951183,12.272915205091756,337246000
2013-06-28,12.189300537109375,12.30426718352157,11.953832290467254,12.030375210317395,578516400
2013-07-01,12.579390525817871,12.673148201395382,12.33347127017055,12.378659578784706,391053600
2013-07-02,12.864349365234375,12.960873288315684,12.58707630881309,12.602138804995128,469865200
2013-07-03,12.935358047485352,13.002371785889173,12.83237983168779,12.937202484895854,240928800
2013-07-05,12.83145809173584,13.011901870434194,12.767827048775159,12.922756518615724,274024800
2013-07-08,12.75860595703125,12.941509013259173,12.623350467279238,12.914151083597421,298138400
2013-07-09,12.98300838470459,13.01835887804532,12.615051661352624,12.714034027720182,352584400
2013-07-10,12.933207511901855,13.058319814094006,12.856973218004825,12.89847183398857,281405600
2013-07-11,13.13486099243164,13.164371992826343,12.946733289982228,13.001449961525132,326292400
2013-07-12,13.110885620117188,13.211712420426762,13.015592133012426,13.145929116236442,279563200
2013-07-15,13.139471054077148,13.263045899849145,13.058318269365177,13.064774210818266,241917200
2013-07-16,13.224316596984863,13.239993086593348,13.03895429690641,13.111192723338217,216538000
